tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
CE,8601458006,Laura Cartagena,10031947,81,83,81,62,1
CC,8113439918,Juan Rodríguez,21031960,15,55,15,100,1
CC,9229537801,Miguel Hernández,25121926,95,74,95,65,0
TI,7928195673,Melissa Martínez,08111934,8,73,8,30,1
CC,2421921553,Gabriela Murillo,01101988,66,11,66,51,1
TI,4112700181,Manuela Murillo,11051997,47,31,47,68,1
CC,2351510508,María García,09011940,70,55,70,98,1
CC,1463968376,Gabriela Cartagena,25041955,54,31,54,20,1
TI,4903544124,Melissa Perez,08081973,88,20,88,41,0
CE,8770269587,Marcela González,15041924,13,22,13,6,1
TI,9762146667,Daniela Rodríguez,14011950,63,41,63,22,1
TI,4105013975,Luis Cartagena,27051926,91,73,91,77,1
TI,5479233231,Carlos Castaneda,28101902,17,58,17,1,0
CC,2111687845,Carlos Cartagena,18121941,52,62,52,98,1
CE,3617717822,Sofía González,26061936,88,44,88,15,1
CC,1391073081,Sofía García,26081932,13,2,13,81,0
CE,0477641471,Marcela Castaneda,02031938,27,41,27,47,1
CC,0424622073,Daniela Hernández,22091924,19,41,19,51,0
CE,3305687767,Melissa González,11011982,91,67,91,67,1
CE,4811281308,Juan García,05081959,44,32,44,86,0
CE,3836161125,Sofía Cifuentes,09112003,73,41,73,44,0
CC,4143296345,David Murillo,09111949,27,87,27,16,1
TI,6903534966,María González,12101999,94,2,94,98,1
CE,9635759595,Miguel Martínez,10031936,44,68,44,52,1
CC,8208554786,Laura Hernández,26031955,73,54,73,83,0
TI,0546089392,Gabriela García,06041982,76,2,76,68,1
CC,3351759479,Carlos Perez,08091959,5,10,5,59,0
CE,9902971932,Gabriela Murillo,10061985,91,31,91,62,0
TI,9590500964,Juan García,25101952,19,4,19,29,1
TI,2973907645,Gabriela Cartagena,20111931,15,90,15,19,1
CE,0245473401,Sofía Cartagena,04081932,66,60,66,58,1
CE,7550815782,Miguel Cartagena,23101969,76,91,76,41,0
CE,9797496099,David González,23061934,54,97,54,77,1
CE,5287226097,Luis Martínez,14091992,47,90,47,40,0
TI,6723538908,Manuela Martínez,27081998,19,83,19,62,1
CC,8337807076,Gabriela Hurtado,19021972,68,54,68,34,0
CE,6981918790,Daniela González,10102007,97,88,97,92,1
CE,8446964349,Sofía Cifuentes,19041931,95,16,95,75,1
CC,3980637337,Juan González,15062008,86,68,86,62,1
CE,5683328639,David Rodríguez,13082001,81,38,81,19,0
CC,0614925687,Sofía Martínez,06121993,18,51,18,62,0
CE,8093236499,Daniela Cartagena,12111940,66,34,66,62,1
CC,7787360074,Ana Hernández,26111976,23,55,23,99,0
CC,3651313175,Marcela Hernández,06071978,99,30,99,77,1
CC,6847418626,David Cartagena,25061947,41,1,41,40,0
TI,6886938072,Gabriela Murillo,18111936,15,42,15,26,1
CE,4876172702,Sofía Cifuentes,25041976,17,97,17,65,0
CE,9327724024,Miguel García,07021954,23,95,23,31,0
CC,5602350639,Marcela Murillo,08011965,41,77,41,86,1
CE,0512087922,María Hurtado,06111937,44,67,44,30,0
TI,2162025726,Daniela García,04071952,97,99,97,2,1
CC,7875051681,David Rodríguez,12021904,18,10,18,2,0
TI,1130091571,Laura Cifuentes,07081987,25,44,25,88,1
CE,9953198403,Marcela Cartagena,14062004,50,51,50,11,1
TI,4131403529,David Murillo,12091958,70,62,70,34,0
TI,8429466670,Ana Perez,15011983,68,10,68,34,0
CC,7238934961,Daniela Cifuentes,22041980,91,30,91,73,0
TI,2133429085,Daniela Murillo,13011954,86,51,86,30,1
CE,6892993265,David López,15091951,13,68,13,93,1
CC,7513149719,Sofía Perez,15021926,13,45,13,34,1
TI,3970779170,Melissa García,10051999,44,31,44,68,1
CE,8292746095,Ana López,10081984,25,68,25,81,0
CC,9102253018,Melissa Hurtado,23082007,97,97,97,94,0
CC,8692785464,Miguel López,14041994,70,59,70,93,0
CE,8271800919,Sofía Rodríguez,05091966,5,31,5,100,1
TI,8180310256,Sofía Castaneda,01041972,73,6,73,38,1
TI,0434986906,Gabriela Murillo,28081985,91,53,91,81,0
CC,5390767877,Daniela Castaneda,18051934,54,31,54,99,1
TI,5897577012,Gabriela Hurtado,08081995,27,93,27,68,0
CC,5717583436,Gabriela López,02061975,41,55,41,99,0
CC,5734146218,Manuela López,15051954,8,52,8,77,1
CC,4787773895,María García,10041954,50,58,50,30,1
TI,4647041263,Laura Cartagena,01031961,97,21,97,30,0
TI,8655658267,Gabriela García,27071947,23,45,23,36,0
CC,5947048710,Carlos Hurtado,20061993,47,78,47,6,1
TI,8932116565,Marcela López,11071979,91,86,91,100,1
CE,4219366782,Daniela Cartagena,14081977,95,11,95,79,1
TI,5480845070,Gabriela Hurtado,04011980,15,59,15,93,0
CE,7014525366,Daniela Cartagena,20081986,91,75,91,36,1
TI,5620183674,Melissa López,23101924,27,32,27,74,0
CC,1566278458,Marcela González,21091924,5,26,5,87,0
CE,9604710384,Marcela Murillo,19061975,70,86,70,86,1
CE,3797867331,Gabriela Cifuentes,09091958,11,68,11,93,1
CE,5252685746,Ana Cifuentes,18061960,85,93,85,58,1
CE,6892442176,Manuela Cartagena,13071973,47,19,47,93,1
CC,7296405831,Daniela Cartagena,16032001,97,47,97,83,0
CE,8546599681,Ana González,17061962,52,32,52,91,0
CE,2413629100,María González,19041999,50,55,50,78,0
TI,3360446796,Carlos Rodríguez,20121943,86,67,86,97,0
CE,0397116941,Miguel González,25052007,41,55,41,44,1
TI,7187471528,Daniela Martínez,19011989,52,90,52,42,0
TI,4310929155,Gabriela Castaneda,11051960,63,15,63,90,0
TI,4299024244,David González,26031982,11,34,11,29,1
CE,2388930466,Luis Cifuentes,20101981,5,35,5,73,0
TI,8465269286,Manuela Perez,21031929,13,31,13,44,0
CE,1176868947,Juan Hernández,15112003,20,91,20,81,1
CE,3130811831,Carlos Cifuentes,06031967,50,22,50,83,1
TI,9748448562,Miguel Murillo,27101951,99,75,99,95,0
CC,6742475436,Ana Martínez,10111982,94,1,94,68,1
TI,9935087221,María Martínez,26091985,20,97,20,43,1
CC,3926205701,Melissa Cartagena,23101977,17,21,17,15,0
CE,7502899359,Ana Martínez,06032007,15,3,15,88,0
CE,0380188527,Marcela Rodríguez,15071971,50,29,50,3,1
CC,7022631432,María Hurtado,06021934,88,43,88,74,1
TI,1753682807,Miguel Martínez,20071950,91,24,91,30,0
CC,5317065776,Luis Murillo,22071932,11,51,11,47,1
CC,9897321649,Gabriela Cartagena,07071980,85,34,85,62,0
CC,5435227998,Manuela Castaneda,09101939,88,13,88,62,0
CC,6836547586,María Martínez,04021990,70,21,70,68,0
CC,9542618322,Manuela Murillo,28071960,18,2,18,87,1
CE,8623843988,María Perez,03062005,86,26,86,97,0
CC,8954918741,María García,15121999,50,60,50,42,1
CE,4013676821,Luis Hurtado,01041943,50,31,50,26,1
CC,3233062432,Melissa García,23061955,66,51,66,78,0
CC,8315800757,María Cartagena,15041999,97,78,97,62,0
TI,6094991014,María García,11021995,20,55,20,74,0
CE,2995921611,Laura López,19041976,19,22,19,38,1
CE,5200364899,Melissa Hernández,19081958,70,51,70,60,0
CC,4142653136,Ana Hernández,06071943,63,41,63,58,0
TI,2563733541,Carlos García,18011982,85,99,85,92,0
CE,4046828118,Laura Hernández,25011965,76,91,76,65,1
TI,0427249779,Gabriela Cifuentes,14091991,73,35,73,19,1
TI,5237794510,Sofía Perez,08091998,95,24,95,65,1
TI,9362860899,María Castaneda,16101924,86,75,86,88,0
CE,6914948798,Sofía Cifuentes,23102000,63,10,63,77,1
CC,9579253687,Gabriela García,20031949,85,30,85,94,1
CE,9565952532,Miguel Rodríguez,08031959,73,74,73,34,1
TI,7502860990,Miguel Hernández,25031979,85,26,85,3,0
TI,6976194092,Miguel Martínez,06041967,44,32,44,60,1
CE,4780323133,Daniela Cartagena,24061962,11,43,11,31,0
TI,0589228012,María Rodríguez,01022009,13,10,13,87,0
CE,9100078396,María Hernández,02031964,73,47,73,91,1
CE,5833978226,Daniela Martínez,28031995,44,65,44,1,0
CC,4559094978,David Murillo,07051993,27,20,27,97,1
CC,9354054761,Carlos García,05061984,23,38,23,50,0
CE,0616592822,David Murillo,25101955,5,16,5,4,1
CE,1974976956,Miguel Martínez,14051986,63,16,63,62,1
CC,5634336603,Miguel Martínez,22071995,17,20,17,55,1
CC,1825578971,Ana Rodríguez,12121995,94,98,94,83,1
CC,9709070377,Juan Martínez,07021963,17,41,17,21,1
CC,7791880862,Juan Hurtado,08071984,54,44,54,98,1
CC,0900782654,Laura López,20031943,19,94,19,1,1
TI,0978786455,Daniela Murillo,24041955,94,24,94,29,0
CE,8634755952,Sofía Hurtado,04071957,52,97,52,87,1
TI,9296429133,Ana Cifuentes,03071927,5,32,5,26,0
CC,6429205983,Laura Rodríguez,15022008,18,30,18,98,0
TI,9003117810,Ana García,22031972,5,73,5,16,1
CC,5220969899,Carlos Castaneda,04081930,97,67,97,15,1
CC,2384781129,María Castaneda,14061983,50,81,50,41,1
TI,3154825830,Laura López,23031969,85,6,85,94,1
CC,1838067301,Luis Rodríguez,27011962,47,98,47,1,1
TI,9914691265,Gabriela Rodríguez,13101921,47,20,47,58,0
CE,9887041826,Sofía Murillo,12011971,25,24,25,60,1
CE,2575295038,Juan Perez,24121972,41,68,41,77,1
TI,6240325981,Gabriela Hurtado,28081960,47,87,47,47,1
TI,4562403421,Ana Cifuentes,21061967,52,73,52,79,0
CC,7617094730,Miguel López,23091985,13,92,13,30,1
TI,8971234653,María López,24041997,8,55,8,42,0
CC,6954727920,David Martínez,07102007,88,25,88,19,1
CC,9022367790,Gabriela Martínez,23031997,76,59,76,2,0
CE,9637570055,Juan Castaneda,26031996,41,81,41,90,0
CE,6348175202,Daniela González,09041936,18,68,18,43,1
CE,8319207045,Miguel González,26041952,70,50,70,16,1
CE,8217779426,Marcela Martínez,22071953,52,90,52,11,1
CE,7153115798,Daniela Castaneda,15081951,94,4,94,50,0
CC,3354918811,Gabriela García,03062008,25,2,25,73,0
CC,0869068285,Carlos García,14071982,44,15,44,13,1
TI,9805954206,Marcela Perez,04021974,68,19,68,97,0
TI,7886755544,Marcela Rodríguez,18081994,63,36,63,10,0
CC,4402285693,Gabriela Perez,11061954,52,51,52,20,0
CE,8438644799,Manuela López,23041976,18,24,18,6,0
CC,1842643330,Carlos Martínez,23051926,76,65,76,50,1
CE,6457360319,Manuela Castaneda,04021986,81,34,81,2,1
CC,2094026341,David González,04031933,63,42,63,79,1
CC,3133262238,Daniela Rodríguez,15101920,19,91,19,95,0
CE,8464749578,Miguel Murillo,04101996,63,1,63,40,1
TI,7244156410,Ana Cifuentes,22081983,23,20,23,13,0
CC,3889183044,Laura González,16081995,76,77,76,79,1
CE,0669169188,Carlos Castaneda,23091986,68,40,68,22,1
CE,4087176889,Laura González,01061966,99,13,99,86,1
CE,3801088928,Melissa Perez,03011958,66,38,66,22,1
CC,9487735219,Marcela Hernández,25081965,25,10,25,100,0
CC,7249614740,Melissa González,17121984,11,22,11,3,1
CC,9363219113,Laura Cartagena,06121972,68,78,68,53,0
CC,3753294188,Daniela Martínez,19081955,54,15,54,68,1
CC,2213027681,Miguel López,27122006,25,86,25,88,0
CE,9930749539,David Castaneda,11051927,88,68,88,97,0
CC,4642937224,Miguel García,19121960,88,99,88,1,0
CC,4910178011,David Perez,06031973,47,93,47,31,0
CC,5562416509,Marcela Hurtado,04011979,19,36,19,1,0
CC,7823274355,Manuela Cartagena,10121983,19,100,19,26,0
TI,7052481055,Sofía Cifuentes,26031977,73,75,73,13,1
TI,2209521606,Sofía Hernández,01011942,85,52,85,42,0
CC,3676941293,David Hernández,13041983,17,11,17,43,0
CC,4710998460,Carlos Hernández,28111939,76,20,76,95,0
CC,1235630659,Carlos Martínez,14071955,19,30,19,21,1
CE,5968848648,Marcela Hurtado,11071927,86,2,86,24,0
CE,2502093924,Miguel González,22121953,73,54,73,3,0
TI,6753553217,Sofía Perez,03011952,91,26,91,43,0
TI,2325214023,Melissa Cifuentes,11021938,19,20,19,38,0
CE,7059464361,Daniela Castaneda,21031924,13,97,13,20,0
CC,7397125677,Luis Rodríguez,17061966,94,22,94,3,1
CE,4038272101,Luis González,01062007,18,83,18,26,0
CE,2319535652,Juan Hurtado,17051969,50,79,50,43,1
TI,0953012166,David García,05021992,5,40,5,79,1
TI,0529084399,David Martínez,22111949,44,55,44,62,0
TI,5887838807,David Hernández,12032000,41,74,41,19,0
CC,0717085399,Ana González,27111929,76,13,76,22,0
CE,3151972265,Laura García,11081933,17,13,17,74,0
CC,7713457071,Miguel Cartagena,15111928,11,51,11,21,0
CE,0996761444,Miguel Cifuentes,19042006,27,1,27,79,0
TI,5645338401,Luis García,04111925,8,60,8,94,1
CE,9149484153,David González,02011941,99,79,99,65,1
CE,9644765752,Gabriela Cifuentes,26091954,66,99,66,20,0
TI,2476556597,Luis Hurtado,10041957,97,11,97,1,0
CE,9294573048,Ana Perez,06031954,81,4,81,24,1
CE,5572208441,Miguel García,11101941,95,1,95,45,0
CC,8931935166,Melissa Martínez,21051995,76,68,76,10,1
TI,8824818546,Miguel Rodríguez,28101957,25,87,25,93,1
TI,2874688266,Carlos García,23111980,41,4,41,13,0
CE,3432122491,Miguel Murillo,26072001,8,25,8,68,1
CE,9388170979,Laura González,18051992,41,19,41,15,0
CE,0001820913,Laura Murillo,03071998,81,20,81,41,1
CC,6341608910,Sofía Hernández,22022005,97,47,97,93,0
CE,8993385314,Melissa Cifuentes,08021949,66,30,66,11,1
CE,8232745814,Melissa Rodríguez,14071926,11,42,11,45,1
CC,5247592622,Ana Hernández,03101936,41,43,41,20,1
TI,9200067760,María Murillo,15061955,63,40,63,67,0
TI,1974455334,Melissa Hurtado,27081936,52,68,52,25,1
CC,5707484043,María González,25071955,15,52,15,75,1
TI,3090596711,Marcela Castaneda,04041969,54,73,54,79,0
CE,1338587514,Melissa Cifuentes,21091991,5,60,5,34,1
TI,5684740646,Manuela Cifuentes,27031977,50,4,50,3,0
CE,4014875075,Daniela Cartagena,11041985,15,92,15,31,0
TI,6097461811,María García,15061955,97,10,97,58,1
CE,8950790087,Gabriela Hurtado,26041928,88,62,88,79,0
CC,3625770268,María Rodríguez,24011945,8,44,8,3,0
TI,0463410430,Daniela Martínez,24021944,70,79,70,74,1
TI,4101399646,Carlos Murillo,01021934,18,36,18,19,1
CC,4183908246,María Murillo,24071956,5,86,5,79,1
CC,2708281429,Luis Hernández,26082007,95,16,95,67,1
CE,9947422275,Manuela Hurtado,05111973,25,16,25,93,0
CC,2921203839,Marcela Martínez,26111976,25,51,25,38,0
TI,7662665031,Melissa Castaneda,13121982,88,16,88,79,0
CC,3472938585,Miguel Hernández,25101940,68,38,68,50,0
TI,3666152145,Luis Hurtado,21071963,95,93,95,58,0
CE,3678959440,Manuela González,03111979,66,16,66,4,1
CE,9911961661,Juan López,01011931,25,92,25,54,0
TI,3547023633,David Martínez,10011966,50,30,50,16,0
CE,0529781162,Luis Hurtado,20021950,41,51,41,58,1
CE,2222411401,Laura Martínez,27111979,94,45,94,22,1
CE,5008946449,Manuela Rodríguez,07071917,91,67,91,58,0
CC,4715892510,Carlos García,10101948,88,83,88,34,1
TI,6780997023,Manuela González,09051991,5,86,5,83,0
TI,5291940347,Miguel González,19111939,15,47,15,43,1
CC,3276511163,Sofía López,13081965,47,83,47,11,0
CE,1212455426,Marcela Castaneda,08051964,95,94,95,20,1
TI,7048697613,Marcela Hurtado,26101970,54,87,54,45,1
TI,1951773616,Melissa López,13061939,73,2,73,99,0
TI,8664496514,Carlos Murillo,11061974,63,13,63,73,0
CC,8909907620,Ana Cartagena,09012002,41,25,41,42,1
CE,2184501784,Melissa Cartagena,15011941,19,13,19,77,1
CE,5555725395,Gabriela López,16121936,68,94,68,74,1
CE,9114337158,Marcela Perez,04012007,5,67,5,94,0
CE,9013612325,Luis Castaneda,14081986,70,62,70,78,1
CC,9983663349,Gabriela Cifuentes,12101942,70,92,70,6,1
CC,2786154693,Sofía Murillo,10032006,18,91,18,41,1
CE,0468667987,Melissa González,12091977,8,44,8,88,1
CC,0048394828,Daniela Hurtado,26041931,63,62,63,50,0
CC,6140423198,Ana Cifuentes,27021935,54,52,54,90,1
CE,1841376222,Ana Murillo,22011976,99,86,99,92,1
TI,1425127975,Gabriela Cifuentes,20121929,66,44,66,74,0
TI,1413634522,María Hernández,17021993,99,35,99,16,1
CC,7647471647,Manuela Martínez,06101989,23,41,23,93,0
CC,3024011063,Daniela Rodríguez,20051985,8,45,8,41,1
CE,1342653908,Marcela López,09092014,5,51,5,34,1
CC,4681552004,Gabriela Hurtado,24081967,81,91,81,88,0
TI,8953941420,Juan Rodríguez,26021940,73,93,73,88,0
CC,9669914980,Daniela Hurtado,03051981,19,35,19,6,0
TI,5585404089,Gabriela Hernández,15051967,76,3,76,26,0
TI,5678994725,Sofía Murillo,14121925,15,19,15,19,0
TI,7229764953,Juan Hernández,25111999,27,53,27,35,0
CE,1509324537,Carlos Murillo,19061994,81,19,81,24,0
TI,6616121402,María Cartagena,02021957,81,13,81,53,1
CC,6956416263,Daniela Cifuentes,11101933,91,44,91,99,1
CE,5597064203,Marcela Rodríguez,27011933,52,29,52,95,0
CC,6079554215,Luis Hurtado,21111945,52,35,52,91,0
TI,9771401317,Laura Castaneda,12121979,15,73,15,77,0
CC,0162618312,Juan Hurtado,13111970,86,45,86,32,0
CE,4781842612,Laura Cifuentes,15111978,27,94,27,15,1
TI,8689629635,Carlos López,24101960,18,21,18,81,1
CE,9241373331,Manuela García,01051940,5,77,5,88,1
CE,6733577372,Miguel Cifuentes,03091947,44,13,44,98,0
TI,3500633236,Miguel López,12031982,50,92,50,54,1
CC,6274297693,Ana Murillo,22021968,25,51,25,97,0
CC,1978957887,Ana González,09021955,68,29,68,22,0
TI,0361107185,Luis Martínez,11021950,44,74,44,68,1
CC,2300267006,Daniela Rodríguez,18041968,13,68,13,95,0
CE,1067578948,Ana Murillo,08111963,41,52,41,25,0
CC,3657446951,Miguel Cifuentes,19021936,76,52,76,54,1
CC,3136272576,Carlos López,06032000,97,42,97,95,1
CC,6235832956,Miguel Cifuentes,01031950,73,77,73,16,1
CE,2284268292,Sofía Rodríguez,08071982,76,25,76,68,1
CE,8065018146,Carlos López,05041972,18,10,18,36,0
CC,7611029900,Sofía García,02071952,15,53,15,30,1
CC,5165156150,Luis Castaneda,26111987,27,87,27,32,1
CC,1778893762,Juan Murillo,14031983,19,62,19,3,0
CC,4196685439,Marcela Cartagena,05091936,15,90,15,77,0
TI,5636137992,Laura Castaneda,02021992,18,10,18,62,1
TI,5283927530,Luis Castaneda,07021982,18,29,18,15,0
CE,9192968962,David García,08062012,15,3,15,68,0
CE,1711659669,Laura Hernández,16041950,54,86,54,86,0
CE,8189882448,María Rodríguez,13101953,11,29,11,13,1
CE,7575813574,Ana Murillo,05111940,20,11,20,97,0
TI,5679291811,Carlos Hernández,22012003,8,98,8,59,0
TI,7352888830,Luis Hurtado,17011974,76,41,76,58,1
TI,5271508602,David Castaneda,08112008,86,59,86,53,0
CC,2128935364,Daniela Cifuentes,26101940,66,87,66,90,1
TI,3302173109,David Cartagena,26091903,73,15,73,67,1
CC,1863812784,Daniela Martínez,23041987,85,99,85,31,1
CC,7025987865,Marcela Hernández,14011964,13,50,13,67,0
CE,8247683532,María López,20041943,66,65,66,19,1
TI,0814161222,David Castaneda,23011929,19,13,19,58,1
TI,6859208660,Sofía Hurtado,04051998,91,55,91,97,1
TI,5831007921,Miguel Murillo,06022013,11,13,11,31,0
TI,8274607134,Marcela López,22111929,99,50,99,86,1
CC,1404582448,Melissa Cartagena,11091937,70,3,70,68,0
CC,7364003864,Sofía González,01111974,97,25,97,54,1
TI,8023659561,Manuela Cifuentes,06051933,19,94,19,94,0
CC,0803931859,Ana Cartagena,10071938,23,10,23,35,1
TI,7662725484,Juan Rodríguez,21021946,86,99,86,16,0
TI,7996707388,David Hernández,23081931,23,50,23,10,1
CC,0842745569,Miguel López,25011952,70,24,70,22,1
TI,0879679986,Juan Murillo,13091926,54,59,54,42,1
CC,7736461514,Carlos Cartagena,01031977,76,58,76,53,1
CE,5485664401,Juan Murillo,01071936,70,41,70,74,1
CE,8034518362,Daniela Martínez,10031981,88,77,88,53,0
CC,4629185620,Ana Murillo,25111994,86,74,86,10,0
TI,9601501765,Juan Murillo,24111971,85,25,85,78,0
CC,9911706516,David Hurtado,05031981,20,92,20,10,1
CC,0452605752,Manuela Martínez,18051929,66,38,66,83,1
CE,8157169106,Carlos García,05041929,68,38,68,74,1
CE,2633693572,Sofía Hernández,21051948,5,44,5,2,0
CE,1037429925,Daniela Perez,10111931,19,32,19,38,0
CC,2339695117,Juan Perez,05081985,13,16,13,53,0
CE,1832394390,Ana Hernández,02061977,41,59,41,75,1
CE,6781765430,Sofía Castaneda,24011931,97,52,97,75,0
CE,9240553088,Miguel López,06111908,17,42,17,1,1
TI,3485724624,Gabriela García,02041989,20,83,20,35,1
CC,1226777904,Sofía Cifuentes,23111999,94,50,94,11,1
CE,6864698140,Laura Hernández,16021952,86,44,86,99,0
TI,9072469811,Melissa Perez,07051944,17,65,17,73,1
CE,1704810398,Manuela Martínez,28091939,63,52,63,29,0
CE,7437284762,Marcela Martínez,23031954,50,62,50,77,0
CE,6279619324,David Hurtado,05081948,70,47,70,65,0
CE,9667753618,Sofía Murillo,12111958,19,38,19,43,1
CE,0392500914,María Murillo,05052006,19,30,19,75,0
CC,9564704354,Gabriela Hurtado,10111986,99,75,99,22,0
CE,2828209131,Manuela González,18031935,23,3,23,51,0
CE,2307219513,Daniela Castaneda,04011989,11,68,11,62,1
CC,1475352311,Juan Martínez,07081941,5,59,5,19,0
CC,8805628314,Gabriela Perez,14021964,99,100,99,25,1
TI,7284409891,Manuela López,13091971,94,77,94,81,1
TI,1242136617,Melissa González,12031960,66,47,66,16,0
TI,4837235054,Melissa Perez,03111955,95,41,95,35,1
CC,8800985608,Daniela Martínez,24061966,95,60,95,83,0
TI,6177969428,María González,14071938,52,78,52,4,1
TI,1903554950,Laura López,28082009,97,16,97,59,0
CE,2594928998,David González,16112003,88,75,88,99,0
CE,0176059310,Miguel Hurtado,07111993,41,58,41,50,1
TI,9901369484,Luis Cartagena,19021960,81,31,81,6,0
TI,9379309053,David Hurtado,13121982,73,2,73,42,1
TI,9340608926,Manuela Rodríguez,25071981,8,100,8,2,1
CC,9196361788,Miguel Cifuentes,08062003,68,62,68,30,1
CE,4789010180,Carlos Rodríguez,14021930,44,86,44,24,1
CE,2247036098,Melissa Cifuentes,08041930,44,93,44,44,1
CC,4229705300,Sofía Hurtado,11071943,19,93,19,68,1
CE,0258746551,María Rodríguez,12041949,23,19,23,78,0
CC,5003788665,Melissa Hurtado,14041970,50,83,50,41,1
CE,6719446202,Laura Cartagena,13071972,50,22,50,38,0
TI,9271452531,Juan Castaneda,09051957,15,43,15,43,0
CC,2699657393,Laura Perez,09101957,50,68,50,97,1
CE,9583690379,Gabriela López,28041963,73,45,73,11,0
CE,7104553471,Sofía Perez,13121960,50,53,50,19,1
TI,4795525228,Miguel Rodríguez,12061981,41,22,41,10,1
CC,1160952225,Laura Hernández,18021925,13,100,13,68,1
CE,2339054018,María Hernández,21082005,18,15,18,59,1
TI,8478815192,Gabriela López,12092007,66,26,66,92,1
CE,8505967347,Sofía Martínez,18061959,76,20,76,24,1
TI,0256693070,Ana Perez,25101953,5,67,5,86,1
TI,9304243981,Luis Hernández,03041969,13,78,13,38,0
