tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
CE,9826266747,Manuela López,24112007,5,29,5,41,1
CE,7578707884,Sofía Martínez,20061994,23,40,23,16,0
TI,4530565866,Luis Rodríguez,17041999,11,15,11,43,1
CE,8487650249,Ana Cartagena,18121983,8,98,8,97,0
TI,6327592244,Melissa Hurtado,02051930,94,97,94,99,0
CE,9970002550,Daniela Perez,26052005,68,67,68,92,1
CC,7673743062,Miguel Martínez,17051947,95,6,95,58,1
CE,8677887881,Daniela Perez,02081942,20,13,20,79,1
CE,5417891767,Carlos González,17091985,63,100,63,36,1
TI,8530461367,Juan Cifuentes,23061985,54,43,54,31,0
TI,2419040405,Daniela Cifuentes,13031915,44,88,44,94,0
CC,7995347604,María Perez,22101935,25,54,25,50,0
CE,6887299785,María Murillo,17091935,91,86,91,90,0
TI,6134562462,Marcela Hernández,19091957,54,90,54,40,0
CE,0934692570,María González,03121978,99,35,99,88,1
CC,8599363974,Carlos López,09121944,73,11,73,43,0
CC,9936163161,Miguel Rodríguez,01091948,13,43,13,95,0
CE,9849702991,Daniela González,06071974,27,77,27,40,1
CC,0617823521,Sofía Cifuentes,12121948,25,45,25,95,0
CC,3381367209,Sofía García,26121943,25,32,25,40,0
TI,1164023762,David Hernández,20112000,18,88,18,77,1
CE,6282806756,Laura Perez,19042003,18,2,18,11,0
CE,2999210307,María Perez,02051963,19,97,19,67,0
CC,7296174206,María López,20061926,81,35,81,42,0
TI,9448705187,Juan López,24101973,23,15,23,24,1
TI,0590780048,Luis Murillo,18022001,8,19,8,44,0
CE,8835837534,Daniela Cartagena,18041928,97,75,97,30,1
CE,2662862480,Manuela Murillo,14031992,50,25,50,19,0
CC,2845574313,Manuela Castaneda,28102006,94,55,94,10,1
TI,9241776678,Daniela González,10051914,52,26,52,45,1
CC,6871012830,María Hurtado,01091945,97,42,97,13,1
CE,9109671157,Gabriela Castaneda,06031949,23,10,23,2,1
TI,9323975863,Ana Castaneda,02071996,73,90,73,97,1
TI,0876242271,Marcela Murillo,02051956,44,2,44,95,0
CC,9963105214,Daniela García,18081987,97,25,97,51,0
CE,1779362025,David González,06121963,86,59,86,53,1
CE,8156517254,Manuela Hurtado,27011952,41,24,41,55,0
TI,8011421312,Carlos González,04031934,50,32,50,67,0
TI,5256406355,Daniela Cifuentes,14121991,88,35,88,32,0
CE,6865096453,Daniela Hurtado,15111980,91,11,91,78,0
CE,7401385573,María Martínez,03051939,99,93,99,38,0
CE,2124770348,Melissa Rodríguez,21071955,11,24,11,38,1
CE,9989608950,Carlos Martínez,24051951,86,35,86,30,1
TI,4230901428,Sofía Hernández,03031981,23,2,23,40,1
CC,4357305679,Laura Castaneda,09101954,23,45,23,41,0
TI,9755339678,Marcela Hurtado,11121939,86,86,86,29,1
CE,2178396260,Miguel Castaneda,27091994,23,65,23,65,0
CE,1059617929,Luis González,13061990,44,91,44,65,0
CE,6255590556,Ana Hernández,21011975,88,21,88,34,1
CE,1477657591,Miguel Cifuentes,08071959,73,38,73,11,0
TI,3762768167,Daniela Cartagena,13012009,17,97,17,92,0
CC,0788375755,María Rodríguez,08041970,20,58,20,36,1
TI,6107844590,Gabriela Rodríguez,28091958,88,79,88,62,0
CE,0595171882,Melissa Cifuentes,06092005,5,67,5,92,0
CE,9566233889,Marcela Perez,08071940,11,77,11,98,1
CC,7527951340,Gabriela Cifuentes,27081997,81,32,81,90,1
TI,4083482539,Juan López,17051982,44,47,44,77,1
CC,7642348735,Miguel Hurtado,25081990,47,1,47,26,0
CC,6896980861,Laura Cifuentes,10111935,63,6,63,47,0
CC,5582593560,Daniela Cifuentes,24031945,97,59,97,52,0
CE,4032524451,Miguel Hernández,23111978,54,6,54,20,0
CC,0460230491,Gabriela García,04012001,70,60,70,6,1
CE,4378204014,Miguel Hernández,07011998,17,1,17,26,0
TI,4996590936,Melissa Cartagena,02121992,20,36,20,93,1
CE,2186444055,Miguel Castaneda,05051968,41,42,41,13,0
TI,7989591801,Luis Rodríguez,03031946,18,51,18,54,1
CC,0651610006,Laura Hurtado,07031983,66,94,66,67,1
CC,4976518318,Marcela Martínez,04111981,44,13,44,13,0
TI,4978587735,Manuela González,04121998,86,78,86,35,1
CE,3934261428,María Murillo,04102006,97,93,97,95,1
TI,4875262156,Marcela Murillo,07111978,91,22,91,73,1
TI,8371255892,Carlos Cifuentes,27082007,20,51,20,55,1
CE,7975694590,Melissa Hernández,05121993,8,55,8,74,1
CC,0695972501,Carlos Martínez,10011968,11,95,11,55,0
TI,8783858492,Juan González,06121962,50,88,50,99,0
CE,6027552062,Sofía Hurtado,03122004,47,52,47,53,1
CE,6528353721,Ana Hurtado,03121972,25,15,25,47,0
TI,8964852437,Miguel Hurtado,25031934,17,52,17,11,1
TI,9875373372,Laura Hernández,26031970,54,21,54,86,1
CE,8399708284,Miguel Hernández,11071997,73,20,73,10,1
TI,5838162799,Manuela Castaneda,17051992,13,99,13,22,1
TI,3892436447,Sofía García,12071965,76,62,76,86,1
CE,5733366264,Miguel García,16031951,52,75,52,22,1
TI,7014080694,David Perez,04011940,52,45,52,59,1
CE,8992644643,Miguel Cartagena,23051992,68,13,68,11,0
TI,4325062213,Sofía López,18011952,95,90,95,95,0
CC,2474381615,Laura Perez,15112004,81,75,81,98,0
CE,6576581781,Melissa García,22051944,8,24,8,100,1
TI,4948898530,Gabriela Rodríguez,14081929,25,20,25,35,0
CC,4538970070,María Cartagena,05041913,76,79,76,79,1
CC,5806873227,Luis Cartagena,19111997,8,92,8,90,1
TI,3904366509,David González,01061972,13,24,13,26,1
TI,3258622256,María Castaneda,12011979,73,86,73,68,1
TI,0538654280,Gabriela Castaneda,02021958,97,22,97,60,0
CC,3141506645,Juan Perez,09031926,99,24,99,86,1
CC,6970339674,Melissa Murillo,17121941,8,38,8,42,1
CE,2437178555,Gabriela Cartagena,25101992,54,83,54,52,1
CC,1234899310,Miguel Cifuentes,26041970,66,35,66,19,1
CE,2931816745,David Cartagena,13021955,88,38,88,60,0
TI,8270821676,Miguel Hernández,15121929,50,21,50,44,1
TI,5956557913,Ana López,24101985,27,99,27,15,1
TI,9207601119,Melissa Martínez,19022002,23,67,23,36,0
TI,9614100545,Marcela López,13101960,94,88,94,83,1
TI,5722917003,Ana Perez,10101995,97,40,97,90,0
CE,5670810782,Manuela Murillo,25021963,63,1,63,26,1
CC,9100754031,Gabriela Murillo,02061956,41,3,41,78,1
CC,2430579014,Juan Martínez,26071980,27,95,27,53,1
CC,2229254073,David Hurtado,03081966,19,68,19,99,0
CC,7862772785,Ana Perez,24121928,70,22,70,26,1
CE,5668952733,Daniela García,10071952,73,81,73,65,0
CE,3785385064,David Rodríguez,23021937,85,26,85,97,0
CC,7518897001,Marcela Murillo,25011946,8,42,8,15,0
CE,9475826233,Daniela García,02021991,13,51,13,34,1
CC,0136305114,Manuela Murillo,20111937,15,52,15,86,1
TI,1724954776,David Martínez,06101974,41,29,41,81,1
CE,6302821344,Sofía López,07081961,17,4,17,90,1
CC,5483407244,Melissa Rodríguez,28061950,44,78,44,73,0
CC,6072593624,Gabriela Cartagena,23122007,44,58,44,36,0
CC,1676583791,Marcela Castaneda,12052007,11,95,11,77,1
CC,4091662097,Sofía Cifuentes,10091961,99,36,99,20,1
TI,1250915591,Laura González,19021938,13,34,13,59,0
CE,9123646467,Carlos Rodríguez,16082003,44,3,44,95,1
TI,8940933192,Sofía Rodríguez,15042001,66,97,66,22,1
CE,6629176080,María García,12071978,95,95,95,91,1
CE,5562451156,Juan Hernández,27041964,44,47,44,62,0
CC,2793950391,Marcela Cifuentes,02101947,95,3,95,93,0
TI,5353928633,Gabriela Cartagena,17071927,86,50,86,99,1
CC,7340506679,David Murillo,12031956,99,38,99,26,1
CC,3689926085,Daniela Rodríguez,25101963,95,67,95,52,0
CE,7665867608,Sofía Rodríguez,13031951,94,20,94,3,1
CC,3790088222,Juan García,18111941,94,73,94,51,0
TI,1701820519,María Hernández,16071958,52,34,52,2,1
CE,6692301068,David López,25081933,95,52,95,36,0
TI,1821083601,Miguel García,08042009,19,59,19,3,0
CE,3650772419,Luis Cartagena,27031965,94,34,94,22,0
TI,9170233103,Laura Hernández,16011936,73,74,73,22,0
TI,6086915457,Sofía López,04021995,52,4,52,59,0
CE,8907550989,María Martínez,03082013,88,74,88,21,0
CE,6715611370,Marcela Cartagena,02021934,94,44,94,30,0
CC,3657804984,Ana Perez,23072009,63,22,63,26,0
CC,3552585477,Juan García,04061938,97,59,97,16,0
TI,5199052346,Manuela Cifuentes,03111934,81,34,81,36,1
TI,1019272572,Miguel Martínez,15021983,63,30,63,11,0
TI,4749208685,Ana Hurtado,08121996,76,30,76,13,0
CE,4513206691,Carlos Rodríguez,20061950,73,26,73,31,1
CE,4894959678,Melissa Cartagena,08102005,68,3,68,98,1
TI,6887090058,Marcela López,10021999,88,95,88,16,0
TI,3872524361,Gabriela Murillo,22101952,47,25,47,44,1
TI,8654910000,Gabriela Martínez,18061936,70,95,70,94,0
CE,6215226525,Luis García,09082009,17,73,17,45,0
CC,9751227421,Miguel Castaneda,09011948,15,99,15,13,0
TI,3808319805,María González,14072005,25,95,25,53,1
CC,4169576058,David Martínez,26091935,70,65,70,41,1
CC,5329436884,Miguel García,20101947,54,55,54,4,0
TI,5639654260,Juan Perez,25051959,50,87,50,44,1
CE,9520762819,Daniela Castaneda,11091962,17,68,17,93,1
CC,3645996429,Marcela González,11012012,25,47,25,25,0
TI,0888671167,Daniela Hernández,01101937,47,4,47,50,0
CC,0701163423,Luis García,27021948,68,13,68,94,0
CC,6799870388,Carlos Cifuentes,27011949,11,47,11,11,0
CE,0106821393,Miguel Cifuentes,01031986,47,100,47,86,0
CC,6705649159,Gabriela Cifuentes,06041966,85,16,85,35,0
CE,3777513980,Laura González,22071940,73,77,73,31,1
CC,5002864291,Ana Perez,21111968,50,22,50,24,0
CC,8098259414,Melissa Hernández,01091958,41,40,41,58,1
CC,8921963743,Miguel Cartagena,16091984,52,54,52,2,0
CC,9979780039,Laura González,17041986,99,88,99,98,1
CC,9954531297,David Rodríguez,23112002,8,58,8,86,1
CE,5047532137,Miguel García,05101939,70,99,70,83,0
TI,6052470732,Melissa Martínez,01071954,76,3,76,4,0
CC,2404891934,Luis Hurtado,05021953,68,36,68,13,1
CC,6784597567,Manuela López,14072009,47,100,47,67,1
CE,7914606585,Luis Cartagena,05011908,41,1,41,91,1
TI,5623962942,Melissa Hernández,02101946,13,41,13,21,1
CE,4143671900,Sofía Cartagena,02081990,54,67,54,74,0
CC,9642866254,Juan González,15021924,52,73,52,1,1
TI,5260519649,Manuela Hernández,12071931,11,78,11,97,0
CC,9761162327,María Perez,24121973,99,29,99,74,0
CC,1530379566,Carlos Cartagena,27051950,76,92,76,4,1
CC,2794470398,Melissa Castaneda,12021953,44,60,44,36,1
TI,5459928483,Sofía Hurtado,25061943,85,24,85,87,0
TI,6056168289,María Martínez,03102002,73,97,73,100,1
CC,0439918755,David Castaneda,21071938,91,47,91,81,1
CC,2498817058,Ana Cifuentes,03111925,99,87,99,6,1
CC,5924825934,Luis Rodríguez,05061966,73,90,73,16,1
TI,6299988633,Carlos González,10051993,47,79,47,62,1
CE,5679745648,Daniela López,20091948,68,3,68,59,0
TI,3801484103,David Perez,20112009,11,13,11,99,0
CC,1170822284,Carlos Cartagena,28021961,97,73,97,45,0
CC,4201812906,Ana Martínez,15091955,94,78,94,50,0
CE,1326189083,Gabriela Martínez,26121925,17,78,17,74,0
CC,9816270585,Sofía Hernández,01091968,50,94,50,32,1
CE,1999944787,Luis García,07112005,11,16,11,10,1
TI,6231582744,Miguel Cifuentes,24101957,94,21,94,2,0
CC,6147423641,Ana Rodríguez,16091995,76,95,76,6,1
CE,4386809816,Carlos García,11081905,17,52,17,58,0
CC,6534053986,Sofía González,28061985,41,93,41,65,0
CC,1445996275,Manuela Rodríguez,27111954,85,65,85,51,1
TI,1862007316,Miguel Rodríguez,02071967,44,32,44,87,1
TI,5010780758,Manuela García,18061947,20,4,20,41,0
CE,4731284449,Daniela Rodríguez,13071971,68,30,68,38,0
TI,1831976830,Carlos García,05021960,91,95,91,40,0
CC,4516028710,Miguel Martínez,01111971,94,79,94,58,0
CE,0660961093,David Perez,02061962,44,58,44,87,1
TI,9311593435,María García,11121939,25,59,25,38,0
CE,5473685810,Juan Martínez,21081949,63,4,63,50,1
CC,3712488469,Daniela Rodríguez,08111932,73,35,73,13,0
CE,3348803186,Miguel Perez,13051940,70,36,70,6,1
CE,9457707629,Marcela Perez,15101965,85,86,85,78,0
TI,3807094065,Sofía Cifuentes,21041957,44,100,44,13,1
CC,3098372225,Daniela López,27041938,27,98,27,21,1
CE,4537489983,Marcela Cifuentes,10101992,63,73,63,42,0
CC,0663600535,Daniela Rodríguez,19011961,13,2,13,34,1
TI,2994888751,Melissa Cartagena,27121964,17,3,17,47,0
CE,6967866622,Daniela Cartagena,18111989,85,26,85,75,1
CC,5669790184,Daniela García,23101943,47,31,47,51,0
TI,0381286320,Ana García,11101988,23,10,23,75,1
CC,6337767577,Manuela Cifuentes,06121945,5,87,5,91,0
CC,2834600726,Laura Castaneda,17051932,27,60,27,94,0
TI,2535534717,Manuela Perez,17021956,20,54,20,38,0
CE,1350091997,Manuela Rodríguez,27091941,54,58,54,81,1
TI,7798146716,Juan Castaneda,24021952,11,79,11,52,1
CE,0019460143,Laura Cartagena,16121972,54,52,54,22,1
TI,3688006492,Miguel Rodríguez,13061929,50,16,50,83,1
TI,8585362797,Marcela López,09082009,13,100,13,4,1
CC,0122597831,Laura Perez,24042001,50,42,50,10,0
CE,7626631427,Juan Martínez,18041925,85,47,85,44,1
TI,2981769731,Miguel Rodríguez,08061932,23,31,23,79,1
CC,1573209151,Juan Cifuentes,01091965,17,79,17,73,0
CC,7096658163,Ana Cartagena,05051948,68,26,68,32,0
CC,8374349703,Ana Hernández,02021943,68,31,68,77,0
CC,1123818667,Juan Martínez,02091952,47,44,47,60,0
CC,2014866457,Sofía Cartagena,27081974,68,20,68,77,0
CC,4064243159,Marcela Murillo,27111993,66,42,66,47,1
CC,5445473852,Melissa García,13051970,8,41,8,10,0
CE,4500551331,María Rodríguez,16021964,25,50,25,78,1
CE,6172349382,Laura Hurtado,05121934,85,38,85,36,0
CC,1068008038,Manuela Perez,24112004,81,29,81,74,0
CE,5586069982,Marcela Rodríguez,22011935,97,74,97,6,1
CE,1466260985,Miguel Rodríguez,23071993,19,13,19,34,0
TI,1152147837,Carlos Perez,25021940,17,78,17,38,0
CC,3642436091,Daniela González,08091926,95,2,95,86,0
CE,6697221543,Sofía Hurtado,23061949,99,95,99,50,0
CE,6123920768,Sofía Hernández,06081924,13,3,13,94,1
CC,7924626578,David Murillo,03092003,50,4,50,78,1
TI,2130756497,María González,25031991,47,93,47,67,0
TI,1208434220,Manuela Martínez,26111935,73,87,73,4,0
TI,9029309485,Laura Perez,10091982,27,90,27,50,0
CE,8606711938,Daniela Perez,23071980,11,16,11,91,0
CE,9354982550,Sofía Hernández,23041956,44,2,44,79,1
CC,5942492760,David Castaneda,24031965,18,91,18,31,1
CC,0660799079,David Cartagena,25111993,5,47,5,22,1
CC,3750775328,Manuela Cartagena,04041994,11,60,11,90,0
CE,5562966594,Juan Castaneda,26021971,76,74,76,3,1
CE,9040410251,David Rodríguez,15081940,76,99,76,30,1
TI,2538499618,María Castaneda,22091935,54,92,54,100,0
TI,9512876773,David García,14081983,13,36,13,99,0
CE,2438532116,Manuela Castaneda,13032005,68,50,68,65,1
TI,1916960049,Manuela González,05101989,97,50,97,75,1
TI,1901823242,Ana Martínez,18071948,97,94,97,92,1
CC,8570666891,Gabriela García,11071973,20,75,20,42,1
CE,3632241420,Carlos Cartagena,01042014,86,94,86,74,0
CC,7148007515,Melissa González,19061962,76,73,76,29,1
TI,3597112366,Ana Rodríguez,12101945,11,26,11,55,0
TI,3402275394,María García,19121948,20,22,20,62,1
CE,8135002789,María López,18071934,15,19,15,6,1
CC,2532899567,Luis Hernández,07081933,41,32,41,79,1
CE,2738738951,Gabriela Hernández,10071950,91,36,91,11,1
CE,3212000954,David Hernández,03101971,54,92,54,87,1
CE,2878725822,Marcela Castaneda,19081964,85,92,85,50,0
TI,0869303000,Carlos López,07041950,73,34,73,19,0
CC,3036493651,Marcela Cifuentes,26071999,54,59,54,51,0
TI,8754140828,Juan Martínez,08072002,66,94,66,36,1
TI,1772407476,Marcela Cartagena,27091972,66,88,66,83,0
CC,0643717377,Manuela Martínez,14111980,44,87,44,75,0
CC,1853448394,Juan Murillo,01051998,52,53,52,62,1
CC,8941546105,Ana Martínez,26101976,88,75,88,26,1
CE,5058448919,Manuela Cifuentes,11011957,25,24,25,15,1
CC,6193083986,Ana García,16111954,81,42,81,25,1
CE,5518503681,Ana Castaneda,22031953,41,31,41,74,0
TI,4152846341,Carlos Murillo,03091963,95,86,95,15,0
TI,8789183700,Ana Rodríguez,03071963,54,10,54,68,1
CE,5126442088,Carlos Rodríguez,17041987,47,10,47,65,1
TI,6677126841,Juan Martínez,24071989,91,95,91,31,0
TI,2869694765,Gabriela Martínez,20091926,97,35,97,100,1
CC,5730113567,Laura Rodríguez,25091986,54,65,54,73,0
CE,6833374095,Marcela Murillo,28121982,50,53,50,60,1
TI,5839215519,Melissa López,04121984,19,97,19,92,0
TI,7915655636,David Hurtado,20061939,41,50,41,44,0
CC,7242035758,Ana Rodríguez,19031984,91,38,91,13,1
CC,9038132806,Luis López,08011965,52,30,52,38,0
CE,0196486732,Ana Perez,06121993,99,35,99,2,0
TI,2621943548,Laura González,02111985,47,78,47,40,0
CC,2926026273,Marcela González,03011939,13,4,13,86,1
TI,5165919894,Daniela Cartagena,28051951,19,100,19,87,0
CE,2881701670,David Perez,13041906,63,52,63,10,0
TI,4570970969,Gabriela Cifuentes,18072007,11,10,11,51,1
TI,0876126813,Marcela Murillo,07021938,44,88,44,81,1
CE,2261538242,Manuela Cifuentes,03061989,47,41,47,73,0
CC,5864396942,Carlos Martínez,17021960,99,13,99,42,1
CC,4654373221,Miguel González,14042019,20,50,20,75,0
TI,0755958795,David Cartagena,17101942,20,19,20,73,0
CE,2108713698,Juan Martínez,01021978,20,79,20,13,0
CC,4013466119,María López,02082002,95,45,95,38,1
TI,7729884416,Laura Cifuentes,18041986,54,36,54,13,0
TI,4552149473,David Murillo,27112001,97,34,97,34,1
CE,7124779201,María González,20061940,20,79,20,11,0
TI,4154507500,Gabriela Perez,04071931,47,51,47,26,1
CC,1928117749,Manuela González,01021969,17,29,17,47,1
CE,6801189730,Luis Cartagena,01032007,47,24,47,3,1
CE,7793079425,David Perez,16091943,5,67,5,75,1
CC,3445245397,Miguel López,26011940,41,86,41,51,1
TI,2583040750,Sofía Cifuentes,22031947,99,55,99,75,0
CC,8677618953,Miguel López,23031915,86,3,86,92,0
CC,9019383518,Laura Castaneda,23081938,50,88,50,86,0
TI,2070211364,Marcela Cartagena,08102000,81,19,81,93,0
CE,6536996337,Luis García,22091934,5,50,5,41,1
CE,7242932371,Carlos Murillo,20101984,68,59,68,11,0
CC,4425422541,Carlos Murillo,07041978,76,10,76,60,0
CE,8828217745,Melissa Perez,16021994,18,30,18,4,1
TI,9489361291,Manuela Martínez,24091935,73,15,73,13,0
TI,1143119167,Daniela Murillo,12101924,17,62,17,31,1
CE,4931511121,Gabriela Perez,21061954,13,59,13,42,0
TI,7178116834,Daniela Cifuentes,03061966,5,74,5,68,1
CC,6657051417,Melissa Cartagena,28111989,76,26,76,15,1
CC,6351876726,Daniela Martínez,13051952,81,6,81,93,1
CE,8293352839,María Perez,18031928,88,81,88,31,1
TI,8322067065,Daniela González,26032007,27,58,27,50,0
TI,7872921151,Ana Cartagena,13101977,47,51,47,30,0
CE,1119922921,Daniela Perez,02121952,25,42,25,65,1
CC,5768075538,Juan López,24051980,44,95,44,60,0
TI,5528968130,Gabriela González,01071925,54,91,54,74,1
TI,4030069941,María González,07122005,18,43,18,93,1
TI,2153400177,Sofía Perez,17021998,52,78,52,81,0
TI,0441480203,Gabriela González,19081948,66,52,66,30,0
CC,9235861914,María Cifuentes,10082000,73,45,73,65,1
CE,9996771580,Sofía Cartagena,21071987,18,86,18,30,0
TI,1878131177,Carlos Cartagena,11071955,19,75,19,81,0
CC,8357342857,Juan López,15031957,73,47,73,74,0
TI,0436789221,Luis Murillo,04052009,5,3,5,51,0
CC,1684056947,Laura Hernández,25011981,47,95,47,78,1
CE,3630441783,Ana Hurtado,15041961,73,62,73,36,0
TI,6066890592,David Hernández,20111957,20,31,20,92,0
CE,2076102876,Ana Cartagena,19071972,25,24,25,32,1
CC,6128596866,Marcela Hurtado,17011981,66,11,66,24,1
TI,1252522789,David Hernández,02021932,25,65,25,92,0
CC,6948818469,Gabriela Rodríguez,20081977,47,45,47,81,1
TI,1879183690,Marcela López,24011953,66,10,66,60,0
TI,4592295755,Sofía Rodríguez,01041935,97,22,97,1,1
CC,9228763028,Daniela Cartagena,18051967,50,44,50,87,0
TI,4838656355,David López,28011967,91,15,91,75,0
CE,6687049333,Miguel Perez,01101925,54,81,54,81,1
CE,9852836114,Carlos Hernández,16111961,54,42,54,59,0
TI,9993194553,Marcela Rodríguez,14061928,52,21,52,3,1
CC,6022057425,Juan Martínez,06071929,18,20,18,86,0
CE,1865386237,Ana Rodríguez,19091998,68,67,68,86,1
TI,9480106071,Manuela Murillo,04121979,8,1,8,22,1
CC,2808748583,Laura Cifuentes,22061958,81,100,81,2,0
TI,5718343988,María Martínez,23061956,66,21,66,55,1
CC,6923856611,Marcela Cifuentes,12021986,41,51,41,3,1
CC,5385499375,Daniela Hurtado,21011962,70,94,70,100,1
TI,6200021242,Sofía Cartagena,04021981,25,77,25,55,0
TI,2796314764,Miguel García,05041939,66,91,66,45,0
CC,6564015112,Manuela Rodríguez,18031998,47,10,47,98,1
CE,2234716773,David Martínez,06011986,8,55,8,26,1
CE,6907492313,Miguel García,18091970,88,62,88,30,1
TI,1343790538,Carlos González,22071959,81,19,81,54,0
CE,7947189255,Sofía González,23031979,41,88,41,51,1
TI,0898988976,Ana Cifuentes,11061960,23,4,23,92,1
TI,3937159852,Ana Murillo,08091932,91,60,91,67,0
CC,4262789739,Laura García,14101956,76,77,76,31,0
CC,3237138989,Luis Rodríguez,26121990,70,67,70,32,0
CC,7054885541,Carlos Perez,14122007,99,53,99,60,0
TI,3339925616,Daniela López,18061976,23,10,23,58,0
TI,8638754035,Carlos Castaneda,11121989,63,6,63,25,1
TI,8668935599,María Hernández,13101990,17,90,17,21,1
TI,0188434404,Juan Rodríguez,07071931,91,79,91,88,1
CE,2274941080,Manuela López,16121968,25,11,25,25,1
CC,7989800712,Daniela López,11121980,5,52,5,97,0
CE,3986108152,Juan Perez,03011964,17,90,17,43,0
TI,9612486600,Carlos López,24071994,5,2,5,34,0
CC,7491504001,Marcela García,03101941,52,92,52,97,1
TI,4130252679,Juan Cifuentes,08081931,63,58,63,25,1
TI,5552560118,Luis Murillo,08111957,19,93,19,4,1
CE,1436464059,Gabriela Hurtado,06101999,47,94,47,41,0
CC,5400299555,Sofía García,23011985,94,19,94,78,1
TI,2173843213,David Perez,09111946,70,90,70,10,1
TI,8138308985,Luis Cifuentes,22051958,25,91,25,78,1
CE,1594979682,Sofía Hernández,13072009,17,68,17,51,0
TI,2068634985,Miguel Cifuentes,25061979,68,99,68,31,0
CC,6974454210,Ana Perez,28031970,8,58,8,86,0
CE,4371046447,Ana Murillo,17031929,41,45,41,40,0
TI,2873525555,Marcela Cifuentes,21041949,25,86,25,26,0
TI,5549256775,Daniela Hurtado,08061971,97,88,97,100,1
